MBS DATA,,,,,,,,,,
Trade date,Contractual settlement date,Trade amount,Agency,Coupon,Term,CUSIP,Transaction category,Price,Primary dealer,Investment manager
Sep 21 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,100.52,"Goldman, Sachs & Co.",Wellington Management Company
Sep 21 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.88,"Goldman, Sachs & Co.",Wellington Management Company
Sep 21 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.97,"Goldman, Sachs & Co.",Wellington Management Company
Sep 21 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.99,"Goldman, Sachs & Co.",Wellington Management Company
Sep 21 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.00,"Goldman, Sachs & Co.",Wellington Management Company
Sep 21 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.02,"Goldman, Sachs & Co.",Wellington Management Company
Sep 21 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.02,J.P. Morgan Securities LLC,Wellington Management Company
Sep 21 2009,Nov 12 2009,200.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.90,J.P. Morgan Securities LLC,Wellington Management Company
Sep 21 2009,Nov 12 2009,200.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.99,J.P. Morgan Securities LLC,Wellington Management Company
Sep 21 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,100.52,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 21 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.88,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 21 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.97,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 21 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.00,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 21 2009,Nov 12 2009,200.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.88,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 21 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.97,UBS Securities LLC,Wellington Management Company
Sep 21 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.47,UBS Securities LLC,Wellington Management Company
Sep 22 2009,Oct 19 2009,100.0,FNMA,4.5,15 YR,01F0424A,Purchase,103.14,Barclays Capital Inc.,Wellington Management Company
Sep 22 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,100.58,Barclays Capital Inc.,Wellington Management Company
Sep 22 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,100.59,Barclays Capital Inc.,Wellington Management Company
Sep 22 2009,Oct 21 2009,150.0,GNMA,5.0,30 YR,01N0506A,Purchase,103.08,Barclays Capital Inc.,Wellington Management Company
Sep 22 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,100.61,Citigroup Global Markets Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.46,Citigroup Global Markets Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.86,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 22 2009,Nov 12 2009,200.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.86,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 22 2009,Nov 12 2009,125.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.52,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 22 2009,Oct 19 2009,125.0,FNMA,4.0,15 YR,01F0404A,Purchase,101.14,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Oct 19 2009,150.0,FNMA,4.5,15 YR,01F0424A,Purchase,103.16,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Oct 21 2009,175.0,GNMA,5.0,30 YR,01N0506A,Purchase,103.09,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.40,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.48,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.49,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.51,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.54,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,175.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.50,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,175.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.51,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.44,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.52,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 22 2009,Nov 12 2009,175.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.98,"Goldman, Sachs & Co.",Wellington Management Company
Sep 22 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.50,"Goldman, Sachs & Co.",Wellington Management Company
Sep 22 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.55,"Goldman, Sachs & Co.",Wellington Management Company
Sep 22 2009,Oct 19 2009,100.0,FNMA,4.0,15 YR,01F0404A,Purchase,101.09,J.P. Morgan Securities LLC,Wellington Management Company
Sep 22 2009,Oct 21 2009,150.0,GNMA,5.0,30 YR,01N0506A,Purchase,103.00,J.P. Morgan Securities LLC,Wellington Management Company
Sep 22 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.87,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 22 2009,Oct 21 2009,150.0,GNMA,5.0,30 YR,01N0506A,Purchase,103.00,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 22 2009,Oct 21 2009,150.0,GNMA,5.0,30 YR,01N0506A,Purchase,103.09,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 22 2009,Nov 12 2009,175.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.46,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 22 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.55,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 22 2009,Oct 19 2009,150.0,FNMA,4.5,15 YR,01F0424A,Purchase,103.03,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 22 2009,Sep 24 2009,150.0,FNMA,4.5,15 YR,01F04249,Sale,103.35,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 22 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,100.39,UBS Securities LLC,Wellington Management Company
Sep 22 2009,Oct 21 2009,150.0,GNMA,5.0,30 YR,01N0506A,Purchase,103.04,UBS Securities LLC,Wellington Management Company
Sep 22 2009,Oct 21 2009,175.0,GNMA,5.0,30 YR,01N0506A,Purchase,103.09,UBS Securities LLC,Wellington Management Company
Sep 23 2009,Nov 12 2009,125.0,FNMA,4.5,30 YR,01F0426B,Purchase,100.25,Barclays Capital Inc.,Wellington Management Company
Sep 23 2009,Oct 19 2009,125.0,FNMA,4.5,15 YR,01F0424A,Purchase,103.11,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Sep 23 2009,Nov 12 2009,125.0,FNMA,4.5,30 YR,01F0426B,Purchase,100.27,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Sep 23 2009,Oct 19 2009,125.0,FHLMC,4.5,15 YR,02R0424A,Purchase,103.03,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Sep 23 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.48,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Sep 23 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.48,Citigroup Global Markets Inc.,Wellington Management Company
Sep 23 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.93,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 23 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.50,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 23 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.04,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 23 2009,Nov 12 2009,200.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.91,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 23 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.44,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 23 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.46,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 23 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.43,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 23 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.50,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 23 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.66,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 23 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,103.93,"Goldman, Sachs & Co.",Wellington Management Company
Sep 23 2009,Oct 19 2009,125.0,FNMA,4.0,15 YR,01F0404A,Purchase,101.29,J.P. Morgan Securities LLC,Wellington Management Company
Sep 23 2009,Oct 19 2009,125.0,FNMA,4.0,15 YR,01F0404A,Purchase,101.30,J.P. Morgan Securities LLC,Wellington Management Company
Sep 23 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.04,J.P. Morgan Securities LLC,Wellington Management Company
Sep 23 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.47,J.P. Morgan Securities LLC,Wellington Management Company
Sep 23 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.51,J.P. Morgan Securities LLC,Wellington Management Company
Sep 23 2009,Oct 19 2009,125.0,FHLMC,4.5,15 YR,02R0424A,Purchase,103.04,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 23 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.47,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 23 2009,Nov 12 2009,125.0,FNMA,4.5,30 YR,01F0426B,Purchase,100.26,RBS Securities Inc.,Wellington Management Company
Sep 23 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.44,UBS Securities LLC,Wellington Management Company
Sep 24 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.70,Barclays Capital Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.14,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.15,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.17,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Sep 24 2009,Oct 14 2009,500.0,FNMA,5.0,30 YR,01F0506A,Purchase,103.00,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Sep 24 2009,Sep 28 2009,500.0,FNMA,5.0,30 YR,01F05069,Sale,103.21,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.81,Citigroup Global Markets Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.10,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.16,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.20,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.74,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.78,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.82,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.15,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.17,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.17,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.22,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,100.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.82,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.74,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.80,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.82,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.71,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,200.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.85,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Oct 14 2009,2300.0,FNMA,5.0,30 YR,01F0506A,Purchase,102.97,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Sep 28 2009,2300.0,FNMA,5.0,30 YR,01F05069,Sale,103.18,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.17,"Goldman, Sachs & Co.",Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.80,"Goldman, Sachs & Co.",Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.84,"Goldman, Sachs & Co.",Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.20,J.P. Morgan Securities LLC,Wellington Management Company
Sep 24 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.83,UBS Securities LLC,Wellington Management Company
Sep 25 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,100.96,Barclays Capital Inc.,Wellington Management Company
Sep 25 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,101.08,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Sep 25 2009,Oct 19 2009,150.0,FHLMC,4.5,15 YR,02R0424A,Purchase,103.39,Citigroup Global Markets Inc.,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.84,Citigroup Global Markets Inc.,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.87,Citigroup Global Markets Inc.,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.87,Citigroup Global Markets Inc.,Wellington Management Company
Sep 25 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,101.03,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 25 2009,Nov 12 2009,200.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.26,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 25 2009,Oct 19 2009,150.0,FNMA,4.5,15 YR,01F0424A,Purchase,103.43,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 25 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,101.11,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.16,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.26,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 25 2009,Oct 19 2009,150.0,FHLMC,4.5,15 YR,02R0424A,Purchase,103.39,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.82,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.82,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.84,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.20,"Goldman, Sachs & Co.",Wellington Management Company
Sep 25 2009,Nov 12 2009,200.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.24,"Goldman, Sachs & Co.",Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.82,"Goldman, Sachs & Co.",Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.82,"Goldman, Sachs & Co.",Wellington Management Company
Sep 25 2009,Oct 19 2009,150.0,FNMA,4.5,15 YR,01F0424A,Purchase,103.41,J.P. Morgan Securities LLC,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.85,J.P. Morgan Securities LLC,Wellington Management Company
Sep 25 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,100.90,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 25 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,100.98,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 25 2009,Oct 14 2009,125.0,FNMA,4.5,30 YR,01F0426A,Purchase,101.09,UBS Securities LLC,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.25,UBS Securities LLC,Wellington Management Company
Sep 25 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.73,UBS Securities LLC,Wellington Management Company
Sep 28 2009,Oct 19 2009,150.0,FNMA,4.0,15 YR,01F0404A,Purchase,101.71,Barclays Capital Inc.,Wellington Management Company
Sep 28 2009,Oct 14 2009,150.0,FNMA,4.5,30 YR,01F0426A,Purchase,101.17,Barclays Capital Inc.,Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.94,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.97,BNP Paribas Securities Corp.,Wellington Management Company
Sep 28 2009,Oct 14 2009,150.0,FNMA,4.5,30 YR,01F0426A,Purchase,101.09,Citigroup Global Markets Inc.,Wellington Management Company
Sep 28 2009,Oct 14 2009,150.0,FNMA,4.5,30 YR,01F0426A,Purchase,101.25,Citigroup Global Markets Inc.,Wellington Management Company
Sep 28 2009,Oct 14 2009,150.0,FNMA,4.5,30 YR,01F0426A,Purchase,101.34,Citigroup Global Markets Inc.,Wellington Management Company
Sep 28 2009,Oct 19 2009,150.0,FNMA,4.0,15 YR,01F0404A,Purchase,101.76,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 28 2009,Oct 19 2009,150.0,FNMA,4.5,15 YR,01F0424A,Purchase,103.45,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.33,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.36,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 28 2009,Oct 19 2009,25.0,FNMA,4.5,15 YR,01F0424A,Purchase,103.42,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 28 2009,Sep 30 2009,25.0,FNMA,4.5,15 YR,01F04249,Sale,103.65,Credit Suisse Securities (USA) LLC,Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.36,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.86,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.89,Deutsche Bank Securities Inc.,Wellington Management Company
Sep 28 2009,Oct 14 2009,150.0,FNMA,4.5,30 YR,01F0426A,Purchase,101.25,"Goldman, Sachs & Co.",Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.39,"Goldman, Sachs & Co.",Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.95,"Goldman, Sachs & Co.",Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.88,J.P. Morgan Securities LLC,Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.32,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.90,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FHLMC,5.0,30 YR,02R0506B,Purchase,102.96,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 28 2009,Oct 19 2009,75.0,FNMA,4.5,15 YR,01F0424A,Purchase,103.42,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 28 2009,Sep 30 2009,75.0,FNMA,4.5,15 YR,01F04249,Sale,103.66,Morgan Stanley & Co. Incorporated,Wellington Management Company
Sep 28 2009,Oct 14 2009,150.0,FNMA,4.5,30 YR,01F0426A,Purchase,101.32,"RBC Capital Markets, LLC",Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.29,UBS Securities LLC,Wellington Management Company
Sep 28 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.39,UBS Securities LLC,Wellington Management Company
Sep 29 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.36,Barclays Capital Inc.,Wellington Management Company
Sep 29 2009,Nov 12 2009,150.0,FNMA,5.5,30 YR,01F0526B,Purchase,104.36,Barclays Capital Inc.,Wellington Management Company
Sep 29 2009,Oct 14 2009,150.0,FNMA,4.5,30 YR,01F0426A,Purchase,101.34,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
