  DATE     VOLUME   
 18921007    226553 
 18921008     66175 
 18921010    188817 
 18921011    171707 
 18921012     C     
 18921013    323904 
 18921014    294230 
 18921015    140563 
 18921017    383955 
 18921018    273157 
 18921019    251794 
 18921020    268617 
 18921021    477523 
 18921022     C     
 18921024    398689 
 18921025    400733 
 18921026    404193 
 18921027    373677 
 18921028    267261 
 18921029    151438 
 18921031    316240 
 18921101    203205 
 18921102    154812 
 18921103    129186 
 18921104    149304 
 18921105    106706 
 18921107    278819 
 18921108     C     
 18921109    161254 
 18921110    264494 
 18921111    279747 
 18921112    116273 
 18921114    366949 
 18921115    261672 
 18921116    225285 
 18921117    263974 
 18921118    185113 
 18921119     62464 
 18921121    179893 
 18921122    203806 
 18921123    222556 
 18921124     C     
 18921125    278808 
 18921126    166282 
 18921128    206552 
 18921129    262290 
 18921130    322782 
 18921201    229503 
 18921202    366051 
 18921203    187176 
 18921205    368424 
 18921206    270195 
 18921207    248518 
 18921208    173067 
 18921209    271439 
 18921210    229053 
 18921212    332676 
 18921213    274802 
 18921214    280010 
 18921215    363279 
 18921216    462337 
 18921217    213374 
